book,chapter,verse,clause.n,verb.n,lexeme,tense,domain,has.timex,position.at.cl,cl.dependency
Daniel,10,16,507415,376800,DBR[,wayq,N,2,2,I
Daniel,10,16,507416,376802,>MR[,wayq,N,2,2,I
Daniel,10,16,507417,0,ø,ø,Q,2,2,I
Daniel,10,16,507418,376812,HPK[,perf,Q,2,2,I
Daniel,10,16,507419,376817,<YR[,perf,Q,2,2,I
Daniel,10,17,507420,376821,JKL[,impf,Q,2,2,I
Daniel,10,17,507421,376826,DBR[,infc,Q,2,2,D
Daniel,10,17,507422,0,ø,ø,Q,2,2,I
Daniel,10,17,507423,376835,<MD[,impf,Q,1,2,D
Daniel,10,17,507424,376841,C>R[,perf,Q,2,2,D
Daniel,10,18,507425,376844,JSP[,wayq,N,2,2,I
Daniel,10,18,507426,376846,NG<[,wayq,N,2,2,I
Daniel,10,18,507427,376852,XZQ[,wayq,N,2,2,I
Daniel,10,19,507428,376854,>MR[,wayq,N,2,2,I
Daniel,10,19,507429,376856,JR>[,impf,Q,2,2,I
Daniel,10,19,507430,0,ø,ø,Q,2,2,I
Daniel,10,19,507431,0,ø,ø,Q,2,2,I
Daniel,10,19,507432,376861,XZQ[,impv,Q,2,2,I
Daniel,10,19,507433,376863,XZQ[,impv,Q,2,2,I
Daniel,10,19,507434,376868,XZQ[,perf,N,2,2,I
Daniel,10,19,507435,376866,DBR[,infc,N,2,2,D
Daniel,10,19,507436,376870,>MR[,wayq,N,2,2,I
Daniel,10,19,507437,376871,DBR[,impf,Q,2,2,I
Daniel,10,19,507438,0,ø,ø,Q,2,2,I
Daniel,10,19,507439,376874,XZQ[,perf,Q,2,2,I
Daniel,10,20,507440,376876,>MR[,wayq,N,2,2,I
Daniel,10,20,507441,376878,JD<[,perf,Q,2,2,I
Daniel,10,20,507442,376880,BW>[,perf,Q,2,2,D
Daniel,10,20,507443,0,ø,ø,Q,1,2,I
Daniel,10,20,507444,376884,CWB[,impf,Q,2,2,I
Daniel,10,20,507445,376886,LXM[,infc,Q,2,2,D
Daniel,10,20,507446,0,ø,ø,Q,2,2,I
Daniel,10,20,507447,0,ø,ø,Q,2,2,I
Daniel,10,21,507448,376899,NGD[,impf,Q,2,2,I
Daniel,10,21,507449,0,ø,ø,Q,2,2,D
Daniel,10,21,507450,0,ø,ø,Q,2,2,I
Daniel,10,21,507451,0,ø,ø,Q,2,2,D
Daniel,10,21,507452,0,ø,ø,Q,2,2,I
Daniel,11,1,507453,0,ø,ø,Q,1,2,I
Daniel,11,2,507454,0,ø,ø,Q,1,2,I
Daniel,11,2,507455,376937,NGD[,impf,Q,2,2,I
Daniel,11,2,507456,0,ø,ø,Q,2,2,I
Daniel,11,2,507457,376949,<CR[,impf,Q,2,2,I
Daniel,11,2,507458,376959,<WR[,impf,Q,2,2,I
Daniel,11,3,507459,376966,<MD[,weqt,Q,2,2,I
Daniel,11,3,507460,376970,MCL[,weqt,Q,2,2,I
Daniel,11,3,507461,376974,<FH[,weqt,Q,2,2,I
Daniel,11,4,507462,376980,CBR[,impf,Q,2,2,I
Daniel,11,4,507463,376979,<MD[,infc,Q,2,2,D
Daniel,11,4,507464,376983,XYH[,impf,Q,2,2,I
Daniel,11,4,507465,0,ø,ø,Q,2,2,I
Daniel,11,4,507466,0,ø,ø,Q,2,2,I
Daniel,11,4,507467,376998,MCL[,perf,Q,2,2,D
Daniel,11,4,507468,377000,NTC[,impf,Q,2,2,I
Daniel,11,4,507469,0,ø,ø,Q,2,2,I
Daniel,11,5,507470,377010,XZQ[,impf,Q,2,2,I
Daniel,11,5,507471,377018,XZQ[,impf,Q,2,2,I
Daniel,11,5,507472,377021,MCL[,weqt,Q,2,2,I
Daniel,11,5,507473,0,ø,ø,Q,2,2,I
Daniel,11,6,507474,377029,XBR[,impf,Q,1,2,I
Daniel,11,6,507475,377035,BW>[,impf,Q,2,2,I
Daniel,11,6,507476,377041,<FH[,infc,Q,2,2,D
Daniel,11,6,507477,377045,<YR[,impf,Q,2,2,I
Daniel,11,6,507478,377051,<MD[,impf,Q,2,2,I
Daniel,11,6,507479,0,ø,ø,Q,2,2,I
Daniel,11,6,507480,377055,NTN[,impf,Q,1,2,I
Daniel,11,7,507481,377068,<MD[,weqt,Q,2,2,I
Daniel,11,7,507482,377074,BW>[,impf,Q,2,2,I
Daniel,11,7,507483,377079,BW>[,impf,Q,2,2,I
Daniel,11,7,507484,377086,<FH[,weqt,Q,2,2,I
Daniel,11,7,507485,377089,XZQ[,weqt,Q,2,2,I
Daniel,11,8,507486,377104,BW>[,impf,Q,2,2,I
Daniel,11,8,507487,377109,<MD[,impf,Q,1,2,I
Daniel,11,9,507488,377115,BW>[,weqt,Q,2,2,I
Daniel,11,9,507489,377122,CWB[,weqt,Q,2,2,I
Daniel,11,10,507490,377127,GRH[,impf,Q,2,2,I
Daniel,11,10,507491,377129,>SP[,weqt,Q,2,2,I
Daniel,11,10,507492,377134,BW>[,weqt,Q,2,2,I
Daniel,11,10,507493,377137,CVP[,weqt,Q,2,2,I
Daniel,11,10,507494,377139,<BR[,weqt,Q,2,2,I
Daniel,11,10,507495,377141,CWB[,impf,Q,2,2,I
Daniel,11,10,507496,377143,GRH[,impf,Q,2,2,I
Daniel,11,11,507497,377147,MRR[,impf,Q,2,2,I
Daniel,11,11,507498,377152,JY>[,weqt,Q,2,2,I
Daniel,11,11,507499,377154,LXM[,weqt,Q,2,2,I
Daniel,11,11,507500,377161,<MD[,weqt,Q,2,2,I
Daniel,11,11,507501,377165,NTN[,weqt,Q,2,2,I
Daniel,11,12,507502,377171,NF>[,weqt,Q,2,2,I
Daniel,11,12,507503,0,ø,ø,Q,2,2,I
Daniel,11,12,507504,377178,NPL[,weqt,Q,2,2,I
Daniel,11,12,507505,377182,<ZZ[,impf,Q,2,2,I
Daniel,11,13,507506,377184,CWB[,weqt,Q,2,2,I
Daniel,11,13,507507,377189,<MD[,weqt,Q,2,2,I
Daniel,11,13,507508,0,ø,ø,Q,2,2,I
Daniel,11,13,507509,377201,BW>[,impf,Q,1,2,I
Daniel,11,14,507510,377217,<MD[,impf,Q,1,2,I
Daniel,11,14,507511,377226,NF>[,impf,Q,2,2,I
Daniel,11,14,507512,377228,<MD[,infc,Q,2,2,D
Daniel,11,14,507513,377231,KCL[,weqt,Q,2,2,I
Daniel,11,15,507514,377233,BW>[,impf,Q,2,2,I
Daniel,11,15,507515,377238,CPK[,impf,Q,2,2,I
Daniel,11,15,507516,377241,LKD[,weqt,Q,2,2,I
Daniel,11,15,507517,377249,<MD[,impf,Q,2,2,I
Daniel,11,15,507518,0,ø,ø,Q,2,2,I
Daniel,11,15,507519,0,ø,ø,Q,2,2,I
Daniel,11,15,507520,377257,<MD[,infc,Q,2,2,D
Daniel,11,16,507521,377259,<FH[,impf,Q,2,2,I
Daniel,11,16,507522,0,ø,ø,Q,2,2,D
Daniel,11,16,507523,0,ø,ø,Q,2,2,I
Daniel,11,16,507524,377271,<MD[,impf,Q,2,2,I
Daniel,11,16,507525,0,ø,ø,Q,2,2,I
Daniel,11,17,507526,377281,FJM[,impf,Q,2,2,I
Daniel,11,17,507527,377284,BW>[,infc,Q,2,2,D
Daniel,11,17,507528,0,ø,ø,Q,2,2,I
Daniel,11,17,507529,377293,<FH[,weqt,Q,2,2,I
Daniel,11,17,507530,377298,NTN[,impf,Q,2,2,I
Daniel,11,17,507531,377301,CXT[,infc,Q,2,2,D
Daniel,11,17,507532,377304,<MD[,impf,Q,2,2,I
Daniel,11,17,507533,377308,HJH[,impf,Q,2,2,I
Daniel,11,18,507534,377310,FJM[,impf,Q,2,2,I
Daniel,11,18,507535,377315,LKD[,weqt,Q,2,2,I
Daniel,11,18,507536,377318,CBT[,weqt,Q,2,2,I
Daniel,11,18,507537,377324,CWB[,impf,Q,2,2,I
Daniel,11,19,507538,377327,CWB[,impf,Q,2,2,I
Daniel,11,19,507539,377333,KCL[,weqt,Q,2,2,I
Daniel,11,19,507540,377335,NPL[,weqt,Q,2,2,I
Daniel,11,19,507541,377338,MY>[,impf,Q,2,2,I
Daniel,11,20,507542,377340,<MD[,weqt,Q,2,2,I
Daniel,11,20,507543,0,ø,ø,Q,2,2,I
Daniel,11,20,507544,377351,CBR[,impf,Q,1,2,I
Daniel,11,20,507545,0,ø,ø,Q,2,2,I
Daniel,11,20,507546,0,ø,ø,Q,2,2,I
Daniel,11,21,507547,377361,<MD[,weqt,Q,2,2,I
Daniel,11,21,507548,377367,NTN[,perf,Q,2,2,I
Daniel,11,21,507549,377372,BW>[,weqt,Q,2,2,I
Daniel,11,21,507550,377376,XZQ[,weqt,Q,2,2,I
Daniel,11,22,507551,377384,CVP[,impf,Q,2,2,I
Daniel,11,22,507552,377389,CBR[,impf,Q,2,2,I
Daniel,11,22,507553,0,ø,ø,Q,2,2,I
Daniel,11,23,507554,377398,<FH[,impf,Q,2,2,I
Daniel,11,23,507555,377396,XBR[,infc,Q,2,2,D
Daniel,11,23,507556,377401,<LH[,weqt,Q,2,2,I
Daniel,11,23,507557,377403,<YM[,weqt,Q,2,2,I
Daniel,11,24,507558,0,ø,ø,Q,2,2,I
Daniel,11,24,507559,377413,BW>[,impf,Q,2,2,I
Daniel,11,24,507560,377415,<FH[,weqt,Q,2,2,I
Daniel,11,24,507561,377418,<FH[,perf,Q,2,2,D
Daniel,11,24,507562,377429,BZR[,impf,Q,2,2,I
Daniel,11,24,507563,377433,XCB[,impf,Q,2,2,I
Daniel,11,24,507564,0,ø,ø,Q,1,2,I
Daniel,11,25,507565,377439,<WR[,impf,Q,2,2,I
Daniel,11,25,507566,377454,GRH[,impf,Q,2,2,I
Daniel,11,25,507567,377467,<MD[,impf,Q,2,2,I
Daniel,11,25,507568,377469,XCB[,impf,Q,2,2,I
Daniel,11,26,507569,377475,CBR[,impf,Q,2,2,I
Daniel,11,26,507570,377478,CVP[,impf,Q,2,2,I
Daniel,11,26,507571,377480,NPL[,weqt,Q,2,2,I
Daniel,11,27,507572,0,ø,ø,Q,2,2,I
Daniel,11,27,507573,0,ø,ø,Q,2,2,D
Daniel,11,27,507574,377495,DBR[,impf,Q,2,2,I
Daniel,11,27,507575,377498,YLX[,impf,Q,2,2,I
Daniel,11,27,507576,0,ø,ø,Q,2,2,I
Daniel,11,28,507577,377506,CWB[,impf,Q,2,2,I
Daniel,11,28,507578,0,ø,ø,Q,2,2,I
Daniel,11,28,507579,377517,<FH[,weqt,Q,2,2,I
Daniel,11,28,507580,377519,CWB[,weqt,Q,2,2,I
Daniel,11,29,507581,377525,CWB[,impf,Q,1,2,I
Daniel,11,29,507582,377527,BW>[,weqt,Q,2,2,I
Daniel,11,29,507583,377533,HJH[,impf,Q,2,2,I
Daniel,11,30,507584,377542,BW>[,weqt,Q,2,2,I
Daniel,11,30,507585,377547,K>H[,weqt,Q,2,2,I
Daniel,11,30,507586,377549,CWB[,weqt,Q,2,2,I
Daniel,11,30,507587,377551,Z<M[,weqt,Q,2,2,I
Daniel,11,30,507588,377556,<FH[,weqt,Q,2,2,I
Daniel,11,30,507589,377558,CWB[,weqt,Q,2,2,I
Daniel,11,30,507590,377560,BJN[,impf,Q,2,2,I
Daniel,11,31,507591,377568,<MD[,impf,Q,2,2,I
Daniel,11,31,507592,377570,XLL[,weqt,Q,2,2,I
Daniel,11,31,507593,377576,SWR[,weqt,Q,2,2,I
Daniel,11,31,507594,377580,NTN[,weqt,Q,2,2,I
Daniel,11,31,507595,0,ø,ø,Q,2,2,D
Daniel,11,32,507596,377587,XNP[,impf,Q,2,2,I
Daniel,11,32,507597,377594,XZQ[,impf,Q,2,2,I
Daniel,11,32,507598,377596,<FH[,weqt,Q,2,2,I
Daniel,11,33,507599,377600,BJN[,impf,Q,2,2,I
Daniel,11,33,507600,377605,KCL[,weqt,Q,1,2,I
Daniel,11,34,507601,377620,<ZR[,impf,Q,2,2,I
Daniel,11,34,507602,377619,KCL[,infc,Q,2,2,D
Daniel,11,34,507603,377624,LWH[,weqt,Q,2,2,I
Daniel,11,35,507604,377633,KCL[,impf,Q,2,2,I
Daniel,11,35,507605,377635,YRP[,infc,Q,1,2,D
Daniel,11,35,507606,377639,BRR[,infc,Q,2,2,D
Daniel,11,35,507607,377642,LBN[,infc,Q,2,2,D
Daniel,11,35,507608,0,ø,ø,Q,2,2,I
Daniel,11,36,507609,377652,<FH[,weqt,Q,2,2,I
Daniel,11,36,507610,377658,RWM[,impf,Q,2,2,I
Daniel,11,36,507611,377660,GDL[,impf,Q,2,2,I
Daniel,11,36,507612,377668,DBR[,impf,Q,2,2,I
Daniel,11,36,507613,377671,YLX[,weqt,Q,2,2,I
Daniel,11,36,507614,377673,KLH[,perf,Q,2,2,I
Daniel,11,36,507615,377677,<FH[,perf,Q,2,2,I
Daniel,11,37,507616,377683,BJN[,impf,Q,2,2,I
Daniel,11,37,507617,0,ø,ø,Q,2,2,I
Daniel,11,37,507618,377693,BJN[,impf,Q,2,2,I
Daniel,11,37,507619,377697,GDL[,impf,Q,2,2,I
Daniel,11,38,507620,377704,KBD[,impf,Q,2,2,I
Daniel,11,38,507621,377712,KBD[,impf,Q,2,2,I
Daniel,11,38,507622,377710,JD<[,perf,Q,2,2,D
Daniel,11,39,507623,377726,<FH[,weqt,Q,2,2,I
Daniel,11,39,507624,377734,NKR[,impf,Q,2,2,D
Daniel,11,39,507625,377735,RBH[,impf,Q,2,2,D
Daniel,11,39,507626,377738,MCL[,weqt,Q,2,2,I
Daniel,11,39,507627,377744,XLQ[,impf,Q,2,2,I
Daniel,11,40,507628,377751,NGX[,impf,Q,1,2,I
Daniel,11,40,507629,377757,F<R[,impf,Q,2,2,I
Daniel,11,40,507630,377772,BW>[,weqt,Q,2,2,I
Daniel,11,40,507631,377776,CVP[,weqt,Q,2,2,I
Daniel,11,40,507632,377778,<BR[,weqt,Q,2,2,I
Daniel,11,41,507633,377780,BW>[,weqt,Q,2,2,I
Daniel,11,41,507634,377787,KCL[,impf,Q,2,2,I
Daniel,11,41,507635,377790,MLV[,impf,Q,2,2,I
Daniel,11,41,507636,0,ø,ø,Q,2,2,I
Daniel,11,42,507637,377801,CLX[,impf,Q,2,2,I
Daniel,11,42,507638,377809,HJH[,impf,Q,2,2,I
Daniel,11,43,507639,377813,MCL[,weqt,Q,2,2,I
Daniel,11,43,507640,0,ø,ø,Q,2,2,I
Daniel,11,44,507641,377834,BHL[,impf,Q,2,2,I
Daniel,11,44,507642,377841,JY>[,weqt,Q,2,2,I
Daniel,11,44,507643,377846,CMD[,infc,Q,2,2,D
Daniel,11,44,507644,377849,XRM[,infc,Q,2,2,D
Daniel,11,45,507645,377852,NV<[,impf,Q,2,2,I
Daniel,11,45,507646,377862,BW>[,weqt,Q,2,2,I
Daniel,11,45,507647,0,ø,ø,Q,2,2,I
Daniel,12,1,507648,377875,<MD[,impf,Q,1,2,I
Daniel,12,1,507649,0,ø,ø,Q,2,2,D
Daniel,12,1,507650,377887,HJH[,weqt,Q,2,2,I
Daniel,12,1,507651,377892,HJH[,perf,Q,1,2,D
Daniel,12,1,507652,377894,HJH[,infc,Q,2,2,D
Daniel,12,1,507653,377907,MLV[,impf,Q,1,2,I
Daniel,12,1,507654,0,ø,ø,Q,2,2,D
Daniel,12,1,507655,0,ø,ø,Q,2,2,D
Daniel,12,2,507656,377922,QJY[,impf,Q,2,2,I
Daniel,12,2,507657,0,ø,ø,Q,2,2,I
Daniel,12,2,507658,0,ø,ø,Q,2,2,I
Daniel,12,3,507659,377937,ZHR=[,impf,Q,2,2,I
Daniel,12,3,507660,0,ø,ø,Q,1,2,I
Daniel,12,4,507661,377956,STM[,impv,Q,2,2,I
Daniel,12,4,507662,0,ø,ø,Q,2,2,I
Daniel,12,4,507663,377960,XTM[,impv,Q,1,2,I
Daniel,12,4,507664,377966,CWV[,impf,Q,2,2,I
Daniel,12,4,507665,377969,RBH[,impf,Q,2,2,I
Daniel,12,5,507666,377973,R>H[,weqt,Q,2,2,I
Daniel,12,5,507667,0,ø,ø,Q,2,2,I
Daniel,12,5,507668,0,ø,ø,Q,2,2,I
Daniel,12,5,507669,0,ø,ø,Q,2,2,I
Daniel,12,5,507670,0,ø,ø,Q,2,2,I
Daniel,12,6,507671,377995,>MR[,wayq,N,2,2,I
Daniel,12,6,507672,0,ø,ø,N,2,2,D
Daniel,12,6,507673,0,ø,ø,Q,2,2,I
Daniel,12,7,507674,378015,CM<[,wayq,N,2,2,I
Daniel,12,7,507675,0,ø,ø,N,2,2,D
Daniel,12,7,507676,378030,RWM[,wayq,N,2,2,I
Daniel,12,7,507677,378038,CB<[,wayq,N,2,2,I
Daniel,12,7,507678,0,ø,ø,N,1,2,D
Daniel,12,7,507679,378056,KLH[,impf,D,2,2,D
Daniel,12,7,507680,378051,KLH[,infc,D,2,2,D
Daniel,12,7,507681,378052,NPY[,infc,D,2,2,D
Daniel,12,8,507682,378061,CM<[,perf,N,2,2,I
Daniel,12,8,507683,378064,BJN[,impf,D,2,2,I
Daniel,12,8,507684,378066,>MR[,wayq,N,2,2,I
Daniel,12,8,507685,0,ø,ø,Q,2,2,I
Daniel,12,8,507686,0,ø,ø,Q,2,2,I
Daniel,12,9,507687,378072,>MR[,wayq,N,2,2,I
Daniel,12,9,507688,378073,HLK[,impv,Q,2,2,I
Daniel,12,9,507689,0,ø,ø,Q,2,2,I
Daniel,12,9,507690,0,ø,ø,Q,2,2,I
Daniel,12,9,507691,0,ø,ø,Q,1,2,D
Daniel,12,10,507692,378084,BRR[,impf,Q,2,2,I
Daniel,12,10,507693,378086,LBN[,impf,Q,2,2,I
Daniel,12,10,507694,378088,YRP[,impf,Q,2,2,I
Daniel,12,10,507695,378091,RC<[,weqt,Q,2,2,I
Daniel,12,10,507696,378095,BJN[,impf,Q,2,2,I
Daniel,12,10,507697,378101,BJN[,impf,Q,2,2,I
Daniel,12,11,507698,0,ø,ø,Q,1,2,I
Daniel,12,11,507699,378105,SWR[,perf,Q,2,2,D
Daniel,12,11,507700,378110,NTN[,infc,Q,2,2,D
Daniel,12,12,507701,0,ø,ø,Q,2,2,I
Daniel,12,12,507702,0,ø,ø,Q,2,2,D
Daniel,12,12,507703,378122,NG<[,impf,Q,2,2,D
Daniel,12,13,507704,378133,HLK[,impv,Q,2,2,I
Daniel,12,13,507705,378138,NWX[,impf,Q,2,2,I
Daniel,12,13,507706,378140,<MD[,impf,Q,1,2,I
Ezra,1,1,507707,378162,<WR[,perf,?,1,2,I
Ezra,1,1,507708,378156,KLH[,infc,?,2,2,D
Ezra,1,1,507709,378170,<BR[,wayq,N,2,2,I
Ezra,1,1,507710,0,ø,ø,N,2,2,I
Ezra,1,1,507711,378180,>MR[,infc,N,2,2,D
Ezra,1,2,507712,378182,>MR[,perf,Q,2,2,I
Ezra,1,2,507713,378190,NTN[,perf,Q,2,2,I
Ezra,1,2,507714,378198,PQD[,perf,Q,2,2,I
Ezra,1,2,507715,378201,BNH[,infc,Q,2,2,D
Ezra,1,2,507716,0,ø,ø,Q,2,2,D
Ezra,1,3,507717,0,ø,ø,Q,2,2,I
Ezra,1,3,507718,378214,HJH[,impf,Q,2,2,I
Ezra,1,3,507719,378218,<LH[,impf,Q,2,2,I
Ezra,1,3,507720,0,ø,ø,Q,2,2,D
Ezra,1,3,507721,378225,BNH[,impf,Q,2,2,I
Ezra,1,3,507722,0,ø,ø,Q,2,2,I
Ezra,1,3,507723,0,ø,ø,Q,2,2,D
Ezra,1,4,507724,0,ø,ø,Q,2,2,I
Ezra,1,4,507725,0,ø,ø,Q,2,2,D
Ezra,1,4,507726,0,ø,ø,Q,2,2,D
Ezra,1,4,507727,378249,NF>[,impf,Q,2,2,D
Ezra,1,4,507728,0,ø,ø,Q,2,2,D
Ezra,1,5,507729,378274,QWM[,wayq,N,2,2,I
Ezra,1,5,507730,378290,<WR[,perf,N,2,2,D
Ezra,1,5,507731,378296,<LH[,infc,N,2,2,D
Ezra,1,5,507732,378298,BNH[,infc,N,2,2,D
Ezra,1,5,507733,0,ø,ø,N,2,2,D
Ezra,1,6,507734,378308,XZQ[,perf,N,2,2,I
Ezra,1,6,507735,378332,NDB[,infc,N,2,2,D
Ezra,1,7,507736,378337,JY>[,perf,?,2,2,I
Ezra,1,7,507737,378343,JY>[,perf,?,2,2,D
Ezra,1,7,507738,378348,NTN[,wayq,N,2,2,D
Ezra,1,8,507739,378353,JY>[,wayq,N,2,2,I
Ezra,1,8,507740,378363,SPR[,wayq,N,2,2,I
Ezra,1,9,507741,0,ø,ø,N,2,2,I
Ezra,1,9,507742,0,ø,ø,N,2,2,I
Ezra,1,9,507743,0,ø,ø,N,2,2,I
Ezra,1,9,507744,0,ø,ø,N,2,2,I
Ezra,1,10,507745,0,ø,ø,N,2,2,I
Ezra,1,10,507746,0,ø,ø,N,2,2,I
Ezra,1,10,507747,0,ø,ø,N,2,2,I
Ezra,1,11,507748,0,ø,ø,N,2,2,I
Ezra,1,11,507749,378412,<LH[,perf,N,2,2,I
Ezra,1,11,507750,378415,<LH[,infc,N,2,2,D
Ezra,2,1,507751,0,ø,ø,N,2,2,I
Ezra,2,1,507752,0,ø,ø,N,2,2,D
Ezra,2,1,507753,378434,GLH[,perf,N,2,2,D
Ezra,2,1,507754,378441,CWB[,wayq,N,2,2,D
Ezra,2,1,507755,0,ø,ø,N,2,2,D
Ezra,2,2,507756,378450,BW>[,perf,N,2,2,D
Ezra,2,2,507757,0,ø,ø,N,2,2,I
Ezra,2,3,507758,0,ø,ø,N,2,2,I
Ezra,2,4,507759,0,ø,ø,N,2,2,I
Ezra,2,5,507760,0,ø,ø,N,2,2,I
Ezra,2,6,507761,0,ø,ø,N,2,2,I
Ezra,2,7,507762,0,ø,ø,N,2,2,I
Ezra,2,8,507763,0,ø,ø,N,2,2,I
Ezra,2,9,507764,0,ø,ø,N,2,2,I
Ezra,2,10,507765,0,ø,ø,N,2,2,I
Ezra,2,11,507766,0,ø,ø,N,2,2,I
Ezra,2,12,507767,0,ø,ø,N,2,2,I
Ezra,2,13,507768,0,ø,ø,N,2,2,I
Ezra,2,14,507769,0,ø,ø,N,2,2,I
Ezra,2,15,507770,0,ø,ø,N,2,2,I
Ezra,2,16,507771,0,ø,ø,N,2,2,I
Ezra,2,17,507772,0,ø,ø,N,2,2,I
Ezra,2,18,507773,0,ø,ø,N,2,2,I
Ezra,2,19,507774,0,ø,ø,N,2,2,I
Ezra,2,20,507775,0,ø,ø,N,2,2,I
Ezra,2,21,507776,0,ø,ø,N,2,2,I
Ezra,2,22,507777,0,ø,ø,N,2,2,I
Ezra,2,23,507778,0,ø,ø,N,2,2,I
Ezra,2,24,507779,0,ø,ø,N,2,2,I
Ezra,2,25,507780,0,ø,ø,N,2,2,I
Ezra,2,26,507781,0,ø,ø,N,2,2,I
Ezra,2,27,507782,0,ø,ø,N,2,2,I
Ezra,2,28,507783,0,ø,ø,N,2,2,I
Ezra,2,29,507784,0,ø,ø,N,2,2,I
Ezra,2,30,507785,0,ø,ø,N,2,2,I
Ezra,2,31,507786,0,ø,ø,N,2,2,I
Ezra,2,32,507787,0,ø,ø,N,2,2,I
Ezra,2,33,507788,0,ø,ø,N,2,2,I
Ezra,2,34,507789,0,ø,ø,N,2,2,I
Ezra,2,35,507790,0,ø,ø,N,2,2,I
Ezra,2,36,507791,0,ø,ø,N,2,2,I
Ezra,2,36,507792,0,ø,ø,N,2,2,I
Ezra,2,37,507793,0,ø,ø,N,2,2,I
Ezra,2,38,507794,0,ø,ø,N,2,2,I
Ezra,2,39,507795,0,ø,ø,N,2,2,I
Ezra,2,40,507796,0,ø,ø,N,2,2,I
Ezra,2,40,507797,0,ø,ø,N,2,2,I
Ezra,2,41,507798,0,ø,ø,N,2,2,I
Ezra,2,41,507799,0,ø,ø,N,2,2,I
Ezra,2,42,507800,0,ø,ø,N,2,2,I
Ezra,2,42,507801,0,ø,ø,N,2,2,I
Ezra,2,43,507802,0,ø,ø,N,2,2,I
Ezra,2,44,507803,0,ø,ø,N,2,2,D
Ezra,2,45,507804,0,ø,ø,N,2,2,D
Ezra,2,46,507805,0,ø,ø,N,2,2,D
Ezra,2,47,507806,0,ø,ø,N,2,2,D
Ezra,2,48,507807,0,ø,ø,N,2,2,D
Ezra,2,49,507808,0,ø,ø,N,2,2,D
Ezra,2,50,507809,0,ø,ø,N,2,2,D
Ezra,2,51,507810,0,ø,ø,N,2,2,D
Ezra,2,52,507811,0,ø,ø,N,2,2,D
Ezra,2,53,507812,0,ø,ø,N,2,2,D
Ezra,2,54,507813,0,ø,ø,N,2,2,D
Ezra,2,55,507814,0,ø,ø,N,2,2,I
Ezra,2,56,507815,0,ø,ø,N,2,2,D
Ezra,2,57,507816,0,ø,ø,N,2,2,D
Ezra,2,58,507817,0,ø,ø,N,2,2,I
Ezra,2,59,507818,0,ø,ø,N,2,2,I
Ezra,2,59,507819,0,ø,ø,N,2,2,D
Ezra,2,59,507820,378894,JKL[,perf,N,2,2,I
Ezra,2,59,507821,378896,NGD[,infc,N,2,2,D
Ezra,2,59,507822,0,ø,ø,N,2,2,D
Ezra,2,59,507823,0,ø,ø,N,2,2,D
Ezra,2,60,507824,0,ø,ø,N,2,2,I
Ezra,2,61,507825,0,ø,ø,N,2,2,I
Ezra,2,61,507826,378929,LQX[,perf,N,2,2,D
Ezra,2,61,507827,378937,QR>[,wayq,N,2,2,D
Ezra,2,62,507828,378941,BQC[,perf,N,2,2,I
Ezra,2,62,507829,0,ø,ø,N,2,2,D
Ezra,2,62,507830,378947,MY>[,perf,N,2,2,I
Ezra,2,62,507831,378949,G>L=[,wayq,N,2,2,I
Ezra,2,63,507832,378954,>MR[,wayq,N,2,2,I
Ezra,2,63,507833,378960,>KL[,impf,N,2,2,D
Ezra,2,63,507834,378966,<MD[,infc,N,2,2,D
Ezra,2,64,507835,0,ø,ø,N,2,2,I
Ezra,2,65,507836,0,ø,ø,N,2,2,I
Ezra,2,65,507837,0,ø,ø,N,2,2,I
Ezra,2,66,507838,0,ø,ø,N,2,2,I
Ezra,2,66,507839,0,ø,ø,N,2,2,I
Ezra,2,67,507840,0,ø,ø,N,2,2,I
Ezra,2,67,507841,0,ø,ø,N,2,2,I
Ezra,2,68,507842,379041,NDB[,perf,N,2,2,I
Ezra,2,68,507843,379034,BW>[,infc,N,2,2,D
Ezra,2,68,507844,0,ø,ø,N,2,2,D
Ezra,2,68,507845,379047,<MD[,infc,N,2,2,D
Ezra,2,69,507846,379052,NTN[,perf,N,2,2,I
Ezra,2,70,507847,379073,JCB[,wayq,N,2,2,I
Ezra,2,70,507848,0,ø,ø,N,2,2,I
Ezra,3,1,507849,379100,NG<[,wayq,N,2,2,I
Ezra,3,1,507850,0,ø,ø,N,2,2,I
Ezra,3,1,507851,379112,>SP[,wayq,N,2,2,I
Ezra,3,2,507852,379121,QWM[,wayq,N,2,2,I
Ezra,3,2,507853,379136,BNH[,wayq,N,2,2,I
Ezra,3,2,507854,379142,<LH[,infc,N,2,2,D
Ezra,3,2,507855,0,ø,ø,N,2,2,D
Ezra,3,3,507856,379155,KWN[,wayq,N,2,2,I
Ezra,3,3,507857,0,ø,ø,N,2,2,I
Ezra,3,3,507858,379169,<LH[,wayq,N,2,2,I
Ezra,3,3,507859,0,ø,ø,N,2,2,I
Ezra,3,4,507860,379183,<FH[,wayq,N,2,2,I
Ezra,3,4,507861,0,ø,ø,N,1,2,I
Ezra,3,5,507862,0,ø,ø,N,1,2,I
Ezra,3,5,507863,0,ø,ø,N,2,2,I
Ezra,3,5,507864,0,ø,ø,N,2,2,I
Ezra,3,5,507865,0,ø,ø,N,2,2,D
Ezra,3,6,507866,379235,XLL[,perf,N,1,2,I
Ezra,3,6,507867,379237,<LH[,infc,N,2,2,D
Ezra,3,6,507868,379245,JSD[,perf,N,2,2,I
