book,chapter,verse,clause.n,phrase.n,phrase.trans,preps,num.preps,subs,num.subs,quants,num.quants,advbs,num.advbs,pdp.pattern,domain,verb.lex,verb.tense,position.at.vb,position.at.cl,cl.dependency
Micah,2,8,487698,828557,>TMWL,ø,0,ø,0,ø,0,>TMWL/,1,advb,Q,QWM[,impf,2,2,I
Micah,2,9,487702,828571,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,LQX[,impf,2,4,I
Micah,3,4,487742,828675,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,STR[,impf,2,5,I
Micah,4,1,487780,828795,B >XRJT H JWM,B,1,>XRJT/,1,ø,0,ø,0,prep-subs-art-subs,?,HJH[,perf,2,3,I
Micah,4,5,487804,828872,L <WLM W <D,L,1,<WLM/|<D/,2,ø,0,ø,0,prep-subs-conj-subs,Q,HLK[,impf,2,5,I
Micah,4,6,487805,828873,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,>SP[,impf,2,1,I
Micah,4,7,487812,828895,MN <TH W <D <WLM,MN|<D,2,<WLM/,1,ø,0,<TH,1,prep-advb-conj-prep-subs,Q,MLK[,weqt,2,6,I
Micah,4,10,487827,828927,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,JY>[,impf,2,2,I
Micah,4,11,487832,828943,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,>SP[,perf,2,2,I
Micah,4,14,487847,828989,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,GDD[,impf,2,1,I
Micah,5,2,487859,829016,<D <T,<D,1,<T/,1,ø,0,ø,0,prep-subs,Q,NTN[,impf,2,2,I
Micah,5,3,487865,829031,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,GDL[,impf,2,2,I
Micah,5,9,487891,829105,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,HJH[,weqt,2,3,I
Micah,7,4,487993,829382,JWM YPH,ø,0,JWM/,1,ø,0,ø,0,subs-subs,Q,BW>[,perf,2,1,I
Micah,7,4,487994,829385,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,HJH[,impf,2,1,I
Micah,7,10,488022,829457,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,HJH[,impf,2,1,I
Micah,7,11,488026,829464,JWM H HW>,ø,0,JWM/,1,ø,0,ø,0,subs-art-prde,Q,RXQ[,impf,2,1,D
Nahum,1,7,488087,829622,B JWM YRH,B,1,JWM/,1,ø,0,ø,0,prep-subs-subs,?,ø,ø,2,2,I
Nahum,1,13,488108,829681,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Nahum,2,4,488134,829751,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,3,I
Nahum,2,9,488152,829792,MN JWM HJ>,MN,1,JWM/,1,ø,0,ø,0,prep-subs-prps,Q,ø,ø,2,4,I
Nahum,3,17,488250,830047,B JWM QRH,B,1,JWM/,1,ø,0,ø,0,prep-subs-subs,Q,ø,ø,2,4,D
Nahum,3,19,488263,830082,TMJD,ø,0,ø,0,ø,0,TMJD/,1,advb,Q,<BR[,perf,2,6,I
Habakkuk,1,2,488266,830087,<D >N,<D,1,ø,0,ø,0,ø,0,prep-inrg,Q,CW<[,perf,2,1,I
Habakkuk,1,5,488284,830140,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,4,I
Habakkuk,2,6,488382,830388,<D MTJ,<D,1,ø,0,ø,0,ø,0,prep-inrg,Q,ø,ø,2,1,I
Zephaniah,1,1,488520,830737,B JWM J>CJHW BN >MWN MLK JHWDH,B,1,JWM/,1,ø,0,ø,0,prep-subs-nmpr-subs-nmpr-subs-nmpr,?,HJH[,perf,2,4,D
Zephaniah,1,8,488542,830803,B JWM ZBX JHWH,B,1,JWM/,1,ø,0,ø,0,prep-subs-subs-nmpr,Q,HJH[,weqt,2,3,I
Zephaniah,1,9,488546,830816,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,ø,ø,2,4,D
Zephaniah,1,10,488548,830823,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,HJH[,weqt,2,3,I
Zephaniah,1,12,488556,830842,B H <T H HJ>,B,1,<T/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,HJH[,weqt,2,3,I
Zephaniah,1,18,488586,830920,B JWM <BRH JHWH,B,1,JWM/,1,ø,0,ø,0,prep-subs-subs-nmpr,Q,NYL[,infc,2,2,D
Zephaniah,2,4,488605,830971,B H YHRJM,B,1,YHRJM/,1,ø,0,ø,0,prep-art-subs,Q,GRC[,impf,2,2,I
Zephaniah,2,7,488617,830997,B H <RB,B,1,<RB/,1,ø,0,ø,0,prep-art-subs,Q,RBY[,impf,2,2,I
Zephaniah,2,9,488629,831027,<D <WLM,<D,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,2,I
Zephaniah,3,5,488678,831146,B H BQR B H BQR,B|B,2,BQR=/|BQR=/,2,ø,0,ø,0,prep-art-subs-prep-art-subs,D,NTN[,impf,2,1,I
Zephaniah,3,9,488702,831206,>Z,ø,0,ø,0,ø,0,>Z,1,advb,Q,HPK[,impf,2,2,I
Zephaniah,3,11,488706,831220,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,BWC[,impf,2,1,I
Zephaniah,3,11,488708,831228,>Z,ø,0,ø,0,ø,0,>Z,1,advb,Q,SWR[,impf,2,2,I
Zephaniah,3,16,488730,831286,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,>MR[,impf,2,1,I
Haggai,1,1,488755,831347,B CNH CNJM L DRJWC H MLK B H XDC H CCJ B JWM >XD L H XDC,B|L|B|B|L,5,CNH/,1,CNJM/|>XD/,2,ø,0,prep-subs-subs-prep-nmpr-art-subs-prep-art-subs-art-adjv-prep-subs-subs-prep-art-subs,?,HJH[,perf,2,1,I
Haggai,1,5,488767,831377,<TH,ø,0,ø,0,ø,0,<TH,1,advb,N,ø,ø,2,2,I
Haggai,1,15,488816,831498,B JWM <FRJM W >RB< L H XDC B H CCJ B CNH CNJM L DRJWC H MLK,B|L|B|B|L,5,JWM/,1,<FRJM/|>RB</|CNJM/,3,ø,0,prep-subs-subs-conj-subs-prep-art-subs-prep-art-subs-prep-subs-subs-prep-nmpr-art-subs,N,ø,ø,2,1,I
Haggai,2,1,488817,831499,B H CBJ<J B <FRJM W >XD L H XDC,B|B|L,3,CBJ<J/,1,<FRJM/|>XD/,2,ø,0,prep-art-subs-prep-subs-conj-subs-prep-art-subs,?,HJH[,perf,2,1,I
Haggai,2,3,488823,831519,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,6,I
Haggai,2,4,488825,831526,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Haggai,2,10,488855,831595,B <FRJM W >RB< L H TCJ<J B CNH CNJM L DRJWC,B|L|B|L,4,<FRJM/|>RB</,2,<FRJM/|>RB</|CNJM/,3,ø,0,prep-subs-conj-subs-prep-art-subs-prep-subs-subs-prep-nmpr,?,HJH[,perf,2,1,I
Haggai,2,15,488880,831662,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Haggai,2,15,488881,831666,MN H JWM H ZH W M<L,MN,1,JWM/|M<L/,2,ø,0,ø,0,prep-art-subs-art-prde-conj-subs,Q,FJM[,impv,2,4,I
Haggai,2,18,488893,831696,MN H JWM H ZH W M<L MN JWM <FRJM W >RB< L H TCJ<J L MN H JWM,MN|MN|L|L|MN,5,JWM/|M<L/|JWM/,3,<FRJM/|>RB</,2,ø,0,prep-art-subs-art-prde-conj-subs-prep-subs-subs-conj-subs-prep-art-subs-prep-prep-art-subs,Q,FJM[,impv,2,4,I
Haggai,2,19,488898,831710,MN H JWM H ZH,MN,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,BRK[,impf,2,1,I
Haggai,2,20,488899,831717,B <FRJM W >RB< L H XDC,B|L,2,<FRJM/|>RB</,2,<FRJM/|>RB</,2,ø,0,prep-subs-conj-subs-prep-art-subs,N,HJH[,wayq,2,6,I
Haggai,2,23,488909,831739,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,LQX[,impf,2,1,I
Zechariah,1,1,488916,831751,B H XDC H CMJNJ B CNH CNJM L DRJWC,B|B|L,3,XDC=/,1,CNJM/,1,ø,0,prep-art-subs-art-adjv-prep-subs-subs-prep-nmpr,?,HJH[,perf,2,1,I
Zechariah,1,5,488936,831802,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,XJH[,impf,2,2,D
Zechariah,1,7,488945,831825,B JWM <FRJM W >RB< L <CTJ <FR XDC B CNH CNJM L DRJWC,B|L|B|L,4,JWM/,1,<FRJM/|>RB</|<CTJ/|<FR/|CNJM/,5,ø,0,prep-subs-subs-conj-subs-prep-subs-subs-subs-prep-subs-subs-prep-nmpr,?,HJH[,perf,2,1,I
Zechariah,1,8,488948,831833,H LJLH,ø,0,LJLH/,1,ø,0,ø,0,art-subs,Q,R>H[,perf,2,2,I
Zechariah,1,12,488978,831901,<D MTJ,<D,1,ø,0,ø,0,ø,0,prep-inrg,Q,RXM[,impf,2,1,D
Zechariah,1,12,488979,831909,CB< CNH,ø,0,CB</,1,CB</,1,ø,0,subs-subs,Q,Z<M[,perf,2,4,D
Zechariah,2,15,489076,832157,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,LWH[,weqt,2,5,I
Zechariah,3,9,489131,832320,B JWM >XD,B,1,JWM/,1,>XD/,1,ø,0,prep-subs-subs,Q,MWC[,weqt,2,4,I
Zechariah,3,10,489132,832321,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,QR>[,impf,2,1,I
Zechariah,6,10,489307,832766,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,BW>[,weqt,2,4,I
Zechariah,7,1,489334,832847,B CNH >RB< L DRJWC H MLK,B|L,2,CNH/,1,>RB</,1,ø,0,prep-subs-subs-prep-nmpr-art-subs,N,HJH[,wayq,2,3,I
Zechariah,7,1,489335,832851,B >RB< L H XDC H TCJ<J B KSLW,B|L|B,3,>RB</,1,>RB</,1,ø,0,prep-subs-prep-art-subs-art-adjv-prep-nmpr,N,HJH[,perf,2,4,I
Zechariah,7,3,489341,832865,B H XDC H XMJCJ,B,1,XDC=/,1,ø,0,ø,0,prep-art-subs-art-adjv,Q,BKH[,impf,2,3,I
Zechariah,7,3,489343,832870,K MH CNH,K,1,ø,0,ø,0,ø,0,prep-prin-subs,Q,<FH[,perf,2,4,D
Zechariah,7,5,489348,832883,B H XMJCJ W B H CBJ<J,B|B,2,XMJCJ/|CBJ<J/,2,ø,0,ø,0,prep-art-subs-conj-prep-art-subs,Q,YWM[,perf,2,3,I
Zechariah,7,5,489350,832886,CB< CNH,ø,0,CB</,1,CB</,1,ø,0,subs-subs,Q,ø,ø,2,3,I
Zechariah,8,6,489407,833049,B H JWM H HM,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,PL>[,impf,2,4,D
Zechariah,8,9,489418,833083,B H JWM H >LH,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,ø,ø,2,3,D
Zechariah,8,9,489419,833087,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,Q,ø,ø,2,2,D
Zechariah,8,10,489422,833092,L PNH H JWM H HM,L,1,PNH/,1,ø,0,ø,0,prep-subs-art-subs-art-prde,Q,HJH[,perf,2,2,I
Zechariah,8,11,489428,833110,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Zechariah,8,15,489450,833169,B H JWM H >LH,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,ZMM[,perf,2,2,I
Zechariah,8,23,489482,833248,B H JWM H HMH,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,ø,ø,2,1,I
Zechariah,9,8,489521,833362,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,R>H[,perf,2,2,I
Zechariah,9,12,489541,833410,GM H JWM,ø,0,JWM/,1,ø,0,GM,1,advb-art-subs,Q,ø,ø,2,1,I
Zechariah,9,16,489559,833464,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,D,JC<[,weqt,2,4,I
Zechariah,10,1,489566,833485,B <T MLQWC,B,1,<T/,1,ø,0,ø,0,prep-subs-subs,Q,C>L[,impv,2,4,I
Zechariah,11,11,489677,833780,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,N,PRR[,wayq,2,3,I
Zechariah,12,3,489719,833900,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,FJM[,impf,2,1,I
Zechariah,12,4,489722,833912,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,NKH[,impf,2,1,I
Zechariah,12,6,489729,833936,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,FJM[,impf,2,1,I
Zechariah,12,8,489735,833962,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,GNN[,impf,2,1,I
Zechariah,12,8,489736,833971,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,HJH[,weqt,2,3,I
Zechariah,12,9,489740,833979,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,BQC[,impf,2,1,I
Zechariah,12,11,489749,834004,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,GDL[,impf,2,1,I
Zechariah,13,1,489764,834042,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,D,HJH[,impf,2,1,I
Zechariah,13,2,489765,834050,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,D,HJH[,weqt,2,3,I
Zechariah,13,4,489780,834087,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,D,BWC[,impf,2,1,I
Zechariah,14,3,489826,834212,B JWM QRB,B,1,JWM/,1,ø,0,ø,0,prep-subs-subs,?,LXM[,infc,2,2,D
Zechariah,14,4,489827,834216,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,?,<MD[,perf,2,4,I
Zechariah,14,5,489836,834245,B JWM <ZJH MLK JHWDH,B,1,JWM/,1,ø,0,ø,0,prep-subs-nmpr-subs-nmpr,Q,NWS[,perf,2,4,D
Zechariah,14,6,489840,834253,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,HJH[,impf,2,1,I
Zechariah,14,7,489847,834270,L <T <RB,L,1,<T/,1,ø,0,ø,0,prep-subs-subs,Q,HJH[,impf,2,1,I
Zechariah,14,8,489849,834275,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,JY>[,impf,2,1,I
Zechariah,14,8,489852,834284,B H QJY W B H XRP,B|B,2,QJY/|XRP/,2,ø,0,ø,0,prep-art-subs-conj-prep-art-subs,Q,HJH[,impf,2,1,I
Zechariah,14,9,489854,834290,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,HJH[,impf,2,1,I
Zechariah,14,13,489870,834346,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,HJH[,impf,2,1,I
Zechariah,14,16,489883,834384,MN DJ CNH B CNH,MN|B,2,DJ/,1,ø,0,ø,0,prep-subs-subs-prep-subs,Q,<LH[,weqt,2,3,D
Zechariah,14,20,489899,834434,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,HJH[,impf,2,1,I
Zechariah,14,21,489906,834461,B H JWM H HW>,B,1,JWM/,1,ø,0,ø,0,prep-art-subs-art-prde,Q,HJH[,impf,2,7,I
Malachi,1,4,489928,834517,<D <WLM,<D,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,Z<M[,perf,2,4,D
Malachi,1,9,489958,834592,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Malachi,2,1,489995,834702,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Malachi,3,7,490104,835029,L MN JWM >B,L|MN,2,JWM/,1,ø,0,ø,0,prep-prep-subs-subs,Q,SWR[,perf,2,1,I
Malachi,3,15,490142,835141,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Malachi,3,17,490152,835173,L H JWM,L,1,JWM/,1,ø,0,ø,0,prep-art-subs,Q,HJH[,weqt,2,4,I
Malachi,3,21,490173,835238,B H JWM,B,1,JWM/,1,ø,0,ø,0,prep-art-subs,Q,HJH[,impf,2,5,I
Psalms,1,2,490189,835290,JWMM W LJLH,ø,0,ø,0,ø,0,JWMM|LJLH/,2,advb-conj-advb,D,HGH[,impf,2,4,I
Psalms,1,3,490192,835299,B <T,B,1,<T/,1,ø,0,ø,0,prep-subs,D,NTN[,impf,2,4,D
Psalms,2,5,490212,835358,>Z,ø,0,ø,0,ø,0,>Z,1,advb,D,DBR[,impf,2,1,I
Psalms,2,7,490218,835377,H JWM,ø,0,JWM/,1,ø,0,ø,0,art-subs,Q,JLD[,perf,2,2,I
Psalms,2,10,490224,835393,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Psalms,5,4,490312,835571,BQR,ø,0,ø,0,ø,0,BQR=/,1,advb,Q,CM<[,impf,2,1,D
Psalms,5,4,490313,835574,BQR,ø,0,ø,0,ø,0,BQR=/,1,advb,Q,<RK[,impf,2,1,D
Psalms,5,12,490338,835638,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,RNN[,impf,2,1,I
Psalms,6,7,490368,835702,B KL LJLH,B,1,KL/,1,ø,0,ø,0,prep-subs-subs,Q,FXH[,impf,2,2,I
Psalms,7,12,490418,835825,B KL JWM,B,1,KL/,1,ø,0,ø,0,prep-subs-subs,Q,ø,ø,2,2,D
Psalms,9,6,490478,835963,L <WLM W <D,L,1,<WLM/|<D/,2,ø,0,ø,0,prep-subs-conj-subs,Q,MXH[,perf,2,3,I
Psalms,9,7,490480,835967,L NYX,L,1,NYX/,1,ø,0,ø,0,prep-subs,Q,TMM[,perf,2,3,D
Psalms,9,8,490483,835975,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,JCB[,impf,2,3,I
Psalms,9,19,490516,836057,L NYX,L,1,NYX/,1,ø,0,ø,0,prep-subs,Q,CKX[,impf,2,3,I
Psalms,9,19,490517,836062,L <D,L,1,<D/,1,ø,0,ø,0,prep-subs,Q,>BD[,impf,2,3,D
Psalms,10,1,490529,836085,L <T B H YRH,L|B,2,<T/,1,ø,0,ø,0,prep-subs-prep-art-subs,Q,<LM[,impf,2,2,D
Psalms,10,5,490539,836111,B KL <T,B,1,KL/,1,ø,0,ø,0,prep-subs-subs,Q,XJL=[,impf,2,3,I
Psalms,10,6,490544,836122,L DWR W DWR,L,1,DWR/|DWR/,2,ø,0,ø,0,prep-subs-conj-subs,Q,MWV[,impf,2,3,I
Psalms,10,11,490563,836165,L NYX,L,1,NYX/,1,ø,0,ø,0,prep-subs,Q,R>H[,perf,2,3,I
Psalms,12,6,490630,836315,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,QWM[,impf,2,2,I
Psalms,13,2,490648,836350,<D >N,<D,1,ø,0,ø,0,ø,0,prep-inrg,Q,STR[,impf,2,1,I
Psalms,13,3,490649,836354,<D >N,<D,1,ø,0,ø,0,ø,0,prep-inrg,Q,CJT[,impf,2,1,I
Psalms,13,3,490650,836360,JWMM,ø,0,ø,0,ø,0,JWMM,1,advb,Q,ø,ø,2,3,I
Psalms,13,3,490651,836361,<D >N,<D,1,ø,0,ø,0,ø,0,prep-inrg,Q,RWM[,impf,2,1,I
Psalms,15,5,490710,836508,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,MWV[,impf,2,3,I
Psalms,16,7,490731,836555,>P LJLH,ø,0,LJLH/,1,ø,0,>P,1,advb-subs,Q,JSR[,perf,2,1,I
Psalms,16,11,490743,836591,NYX,ø,0,ø,0,ø,0,NYX/,1,advb,Q,ø,ø,2,3,D
Psalms,17,3,490752,836609,LJLH,ø,0,ø,0,ø,0,LJLH/,1,advb,Q,PQD[,perf,2,2,I
Psalms,18,1,490802,836713,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,?,DBR[,perf,2,5,D
Psalms,18,19,490855,836845,B JWM >JD,B,1,JWM/,1,ø,0,ø,0,prep-subs-subs,D,QDM[,impf,2,2,I
Psalms,18,51,490940,837079,<D <WLM,<D,1,<WLM/,1,ø,0,ø,0,prep-subs,D,ø,ø,2,5,I
Psalms,19,14,490981,837181,>Z,ø,0,ø,0,ø,0,>Z,1,advb,Q,TMM[,impf,2,1,I
Psalms,20,2,490987,837195,B JWM YRH,B,1,JWM/,1,ø,0,ø,0,prep-subs-subs,Q,<NH[,impf,2,3,I
Psalms,20,7,490999,837224,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,JD<[,perf,2,1,I
Psalms,20,10,491011,837255,B JWM,B,1,JWM/,1,ø,0,ø,0,prep-subs,Q,<NH[,impf,2,3,I
Psalms,21,7,491028,837297,L <D,L,1,<D/,1,ø,0,ø,0,prep-subs,Q,CJT[,impf,2,4,I
Psalms,21,10,491034,837317,L <T PNH,L,1,<T/,1,ø,0,ø,0,prep-subs-subs,Q,CJT[,impf,2,3,I
Psalms,22,3,491055,837361,JWMM,ø,0,ø,0,ø,0,JWMM,1,advb,Q,QR>[,impf,2,2,D
Psalms,22,3,491057,837366,LJLH,ø,0,ø,0,ø,0,LJLH/,1,advb,Q,ø,ø,2,2,I
Psalms,23,6,491166,837629,KL JWM XJJM,ø,0,KL/,1,ø,0,ø,0,subs-subs-subs,Q,RDP[,impf,2,3,I
Psalms,23,6,491167,837633,L >RK JWM,L,1,>RK=/,1,ø,0,ø,0,prep-subs-subs,Q,CWB[,weqt,2,4,I
Psalms,25,5,491219,837740,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,QWH[,perf,2,3,D
Psalms,27,4,491314,837969,KL JWM XJJM,ø,0,KL/,1,ø,0,ø,0,subs-subs-subs,Q,JCB[,infc,2,3,D
Psalms,27,5,491317,837978,B JWM R<H,B,1,JWM/,1,ø,0,ø,0,prep-subs-subs,Q,YPN[,impf,2,4,I
Psalms,27,6,491320,837984,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,RWM[,impf,2,2,I
Psalms,30,6,491428,838247,B H <RB,B,1,<RB/,1,ø,0,ø,0,prep-art-subs,Q,LJN[,impf,2,1,D
Psalms,30,7,491431,838259,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,MWV[,impf,2,3,I
Psalms,30,13,491454,838309,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,JDH[,impf,2,1,D
Psalms,31,2,491459,838318,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,BWC[,impf,2,3,I
Psalms,32,3,491546,838532,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,BLH[,perf,2,4,I
Psalms,32,4,491547,838534,JWMM W LJLH,ø,0,ø,0,ø,0,JWMM|LJLH/,2,advb-conj-advb,Q,KBD[,impf,2,2,I
Psalms,32,6,491556,838561,L <T,L,1,<T/,1,ø,0,ø,0,prep-subs,Q,PLL[,impf,2,5,I
Psalms,33,11,491606,838675,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,<MD[,impf,2,2,I
Psalms,33,11,491607,838678,L DWR W DWR,L,1,DWR/|DWR/,2,ø,0,ø,0,prep-subs-conj-subs,Q,ø,ø,2,2,I
Psalms,34,2,491635,838757,B KL <T,B,1,KL/,1,ø,0,ø,0,prep-subs-subs,Q,BRK[,impf,2,3,I
Psalms,34,2,491636,838758,TMJD,ø,0,ø,0,ø,0,TMJD/,1,advb,Q,ø,ø,2,1,I
Psalms,35,27,491788,839117,TMJD,ø,0,ø,0,ø,0,TMJD/,1,advb,Q,>MR[,impf,2,3,I
Psalms,35,28,491792,839127,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,ø,ø,2,1,I
Psalms,37,19,491883,839356,B <T R<H,B,1,<T/,1,ø,0,ø,0,prep-subs-subs,Q,BWC[,impf,2,3,I
Psalms,37,19,491884,839358,B JWM R<BWN,B,1,JWM/,1,ø,0,ø,0,prep-subs-subs,Q,FB<[,impf,2,2,I
Psalms,37,26,491904,839413,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,ø,ø,2,1,I
Psalms,37,27,491909,839427,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,CKN[,impv,2,3,I
Psalms,37,28,491912,839436,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,CMR[,perf,2,1,D
Psalms,37,29,491915,839446,L <D,L,1,<D/,1,ø,0,ø,0,prep-subs,Q,CKN[,impf,2,3,I
Psalms,37,39,491945,839520,B <T YRH,B,1,<T/,1,ø,0,ø,0,prep-subs-subs,Q,ø,ø,2,2,D
Psalms,38,7,491966,839572,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,HLK[,perf,2,1,I
Psalms,38,13,491985,839624,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,D,HGH[,impf,2,3,I
Psalms,39,8,492045,839763,<TH,ø,0,ø,0,ø,0,<TH,1,advb,Q,ø,ø,2,2,I
Psalms,41,2,492150,839998,B JWM R<H,B,1,JWM/,1,ø,0,ø,0,prep-subs-subs,?,MLV[,impf,2,1,I
Psalms,41,13,492189,840101,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,N,NYB[,wayq,2,4,D
Psalms,41,14,492190,840104,MN H <WLM W <D H <WLM,MN|<D,2,<WLM/|<WLM/,2,ø,0,ø,0,prep-art-subs-conj-prep-art-subs,?,ø,ø,2,3,I
Psalms,42,4,492201,840128,JWMM W LJLH,ø,0,ø,0,ø,0,JWMM|LJLH/,2,advb-conj-advb,Q,HJH[,perf,2,5,I
Psalms,42,4,492202,840131,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,>MR[,infc,2,3,D
Psalms,42,9,492219,840177,B H LJLH,B,1,LJLH/,1,ø,0,ø,0,prep-art-subs,Q,ø,ø,2,2,I
Psalms,42,11,492226,840195,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,>MR[,infc,2,3,D
Psalms,44,2,492258,840264,B JWM B JWM QDM,B|B,2,JWM/,1,ø,0,ø,0,prep-subs-prep-subs-subs,Q,P<L[,perf,2,2,D
Psalms,44,9,492277,840317,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,HLL[,perf,2,3,I
Psalms,44,9,492278,840320,L <WLM,L,1,<WLM/,1,ø,0,ø,0,prep-subs,Q,JDH[,impf,2,3,I
Psalms,44,16,492294,840361,KL H JWM,ø,0,KL/,1,ø,0,ø,0,subs-art-subs,Q,ø,ø,2,1,I
