book,chapter,verse,clause.n,time.n,domain,num.time.phrases,verb.tense,num.preps,preps,num.subs,subs,num.quants,quants,pdp.tags
Judges,19,26,453576,730524,N,1,wayq,1,<D,1,>WR/,0,NA,prep-art-subs
Judges,19,27,453578,730528,N,1,wayq,1,B,1,BQR=/,0,NA,prep-art-subs
Judges,19,30,453601,730591,Q,2,perf,2,L|MN,1,JWM/,0,NA,prep-prep-subs
Judges,19,30,453601,730595,Q,2,perf,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
Judges,20,5,453622,730652,N,1,wayq,0,NA,0,NA,0,NA,advb
Judges,20,15,453663,730762,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Judges,20,19,453679,730812,N,1,wayq,1,B,1,BQR=/,0,NA,prep-art-subs
Judges,20,21,453684,730833,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Judges,20,22,453688,730847,N,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Judges,20,23,453690,730854,N,1,wayq,1,<D,1,<RB/,0,NA,prep-art-subs
Judges,20,24,453697,730872,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Judges,20,25,453698,730878,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Judges,20,26,453706,730900,N,2,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Judges,20,26,453706,730901,N,2,wayq,1,<D,1,<RB/,0,NA,prep-art-subs
Judges,20,28,453717,730932,Q,1,impf,0,NA,0,NA,0,NA,advb
Judges,20,30,453719,730945,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
Judges,20,35,453742,731025,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Judges,20,46,453784,731165,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
Judges,20,47,453790,731178,N,1,wayq,0,NA,1,>RB</,1,>RB</,subs-subs
Judges,21,2,453800,731212,N,1,wayq,1,<D,1,<RB/,0,NA,prep-art-subs
Judges,21,3,453806,731227,Q,1,infc,0,NA,1,JWM/,0,NA,art-subs
Judges,21,4,453807,731232,N,1,wayq,1,MN,1,MXRT/,0,NA,prep-subs
Judges,21,6,453820,731271,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
Judges,21,14,453849,731363,N,1,wayq,1,B,1,<T/,0,NA,prep-art-subs-art-prde
Judges,21,22,453888,731485,Q,1,perf,1,K,1,<T/,0,NA,prep-art-subs
Judges,21,24,453897,731513,N,1,wayq,1,B,1,<T/,0,NA,prep-art-subs-art-prde
1_Samuel,1,3,453912,731556,N,1,perf,1,MN,1,JWM/,0,NA,prep-subs-subs
1_Samuel,1,4,453916,731568,N,1,wayq,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,1,7,453925,731599,D,1,impf,1,B,1,CNH/,0,NA,subs-prep-subs
1_Samuel,1,11,453950,731674,Q,1,weqt,0,NA,1,KL/,0,NA,subs-subs-subs
1_Samuel,1,14,453962,731709,Q,1,impf,1,<D,0,NA,0,NA,prep-inrg
1_Samuel,1,16,453972,731738,Q,1,perf,1,<D,0,NA,0,NA,prep-advb
1_Samuel,1,19,453983,731773,N,1,wayq,1,B,1,BQR=/,0,NA,prep-art-subs
1_Samuel,1,20,453989,731792,N,1,wayq,1,L,1,TQWPH/,0,NA,prep-subs-art-subs
1_Samuel,1,22,454001,731830,Q,1,weqt,1,<D,1,<WLM/,0,NA,prep-subs
1_Samuel,1,23,454007,731842,Q,1,impf,0,NA,0,NA,0,NA,advb
1_Samuel,1,28,454027,731902,N,1,perf,0,NA,1,KL/,0,NA,subs-art-subs
1_Samuel,2,16,454096,732102,Q,1,impf,1,K,1,JWM/,0,NA,prep-art-subs
1_Samuel,2,16,454101,732114,Q,1,impf,0,NA,0,NA,0,NA,advb
1_Samuel,2,19,454109,732146,D,1,weqt,1,MN,1,JWM/,0,NA,prep-subs-subs
1_Samuel,2,30,454160,732305,Q,1,impf,1,<D,1,<WLM/,0,NA,prep-subs
1_Samuel,2,32,454170,732338,Q,1,impf,0,NA,1,KL/,0,NA,subs-art-subs
1_Samuel,2,34,454177,732361,Q,1,impf,1,B,1,JWM/,1,>XD/,prep-subs-subs
1_Samuel,2,35,454182,732378,Q,1,weqt,0,NA,1,KL/,0,NA,subs-art-subs
1_Samuel,3,1,454191,732405,?,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,3,2,454193,732411,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,3,12,454261,732573,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,3,14,454271,732610,Q,1,impf,1,<D,1,<WLM/,0,NA,prep-subs
1_Samuel,3,15,454272,732614,N,1,wayq,1,<D,1,BQR=/,0,NA,prep-art-subs
1_Samuel,4,3,454315,732750,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,4,7,454337,732818,Q,1,perf,0,NA,1,>TMWL/,0,NA,subs-subs
1_Samuel,4,12,454359,732880,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,4,16,454383,732947,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,4,18,454400,732995,N,1,perf,0,NA,1,>RB</,1,>RB</,subs-subs
1_Samuel,5,3,454429,733078,N,1,wayq,1,MN,1,MXRT/,0,NA,prep-subs
1_Samuel,5,4,454434,733095,N,2,wayq,1,B,1,BQR=/,0,NA,prep-art-subs
1_Samuel,5,4,454434,733096,N,2,wayq,1,MN,1,MXRT/,0,NA,prep-subs
1_Samuel,5,5,454439,733120,D,1,impf,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,6,1,454481,733240,N,1,wayq,0,NA,1,CB</,1,CB</,subs-subs
1_Samuel,6,3,454491,733267,Q,1,impf,0,NA,0,NA,0,NA,advb
1_Samuel,6,15,454555,733475,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,6,16,454557,733483,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,6,18,454566,733509,N,1,perf,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,7,2,454587,733570,N,1,wayq,1,MN,1,JWM/,0,NA,prep-subs
1_Samuel,7,6,454607,733637,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,7,10,454627,733708,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,7,13,454641,733754,N,1,wayq,0,NA,1,KL/,0,NA,subs-subs-nmpr
1_Samuel,7,15,454646,733777,N,1,wayq,0,NA,1,KL/,0,NA,subs-subs-subs
1_Samuel,7,16,454647,733780,N,1,perf,2,MN|B,1,DJ/,0,NA,prep-subs-subs-prep-subs
1_Samuel,8,5,454669,733853,Q,1,impv,0,NA,0,NA,0,NA,advb
1_Samuel,8,8,454683,733895,Q,1,perf,1,MN,1,JWM/,0,NA,prep-subs
1_Samuel,8,18,454714,733996,Q,1,weqt,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,8,18,454716,734006,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,9,6,454768,734150,Q,1,impf,0,NA,0,NA,0,NA,advb
1_Samuel,9,9,454784,734200,N,1,perf,1,L,1,PNH/,0,NA,prep-subs
1_Samuel,9,9,454789,734214,D,2,impf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,9,9,454789,734216,D,2,impf,1,L,1,PNH/,0,NA,prep-subs
1_Samuel,9,12,454806,734258,Q,1,impv,0,NA,0,NA,0,NA,advb
1_Samuel,9,12,454807,734260,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,9,13,454816,734286,Q,1,impf,1,>XR/,0,NA,0,NA,prep-advb
1_Samuel,9,13,454820,734294,Q,1,impf,1,K,1,JWM/,0,NA,prep-art-subs
1_Samuel,9,15,454827,734314,N,1,perf,0,NA,1,JWM/,1,>XD/,subs-subs
1_Samuel,9,16,454830,734318,Q,1,impf,1,K,1,<T/,0,NA,prep-art-subs-advb
1_Samuel,9,19,454848,734377,Q,1,weqt,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,9,19,454849,734380,Q,1,weqt,1,B,1,BQR=/,0,NA,prep-art-subs
1_Samuel,9,24,454883,734481,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,9,27,454900,734529,Q,1,impv,1,K,1,JWM/,0,NA,prep-art-subs
1_Samuel,10,2,454908,734552,Q,1,infc,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,10,5,454928,734613,Q,1,impf,1,>XR/,0,NA,0,NA,prep-advb
1_Samuel,10,8,454949,734671,Q,1,impf,0,NA,1,CB</,1,CB</,subs-subs
1_Samuel,10,9,454957,734694,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,10,11,454963,734712,N,1,wayq,1,MN,1,>TMWL/,0,NA,prep-subs-subs
1_Samuel,10,19,455000,734819,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,11,3,455050,734990,Q,1,impv,0,NA,1,CB</,1,CB</,subs-subs
1_Samuel,11,9,455082,735086,Q,1,impf,0,NA,0,NA,0,NA,advb
1_Samuel,11,10,455088,735103,Q,1,impf,0,NA,0,NA,0,NA,advb
1_Samuel,11,11,455091,735115,N,1,wayq,1,MN,1,MXRT/,0,NA,prep-subs
1_Samuel,11,11,455093,735124,N,1,wayq,1,B,1,>CMRT/,0,NA,prep-subs-art-subs
1_Samuel,11,13,455107,735162,Q,1,impf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,11,13,455108,735164,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,12,2,455127,735232,Q,1,perf,2,MN|<D,1,N<WRJM/,0,NA,prep-subs-prep-art-subs-art-prde
1_Samuel,12,18,455208,735472,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,13,1,455242,735574,?,1,perf,0,NA,1,CNJM/,1,CNJM/,subs-subs
1_Samuel,13,8,455271,735673,N,1,wayq,0,NA,1,CB</,1,CB</,subs-subs
1_Samuel,13,12,455294,735734,Q,1,impf,0,NA,0,NA,0,NA,advb
1_Samuel,13,13,455302,735759,Q,2,perf,0,NA,0,NA,0,NA,advb
1_Samuel,13,13,455302,735764,Q,2,perf,1,<D,1,<WLM/,0,NA,prep-subs
1_Samuel,13,14,455303,735766,Q,1,impf,0,NA,0,NA,0,NA,advb
1_Samuel,13,22,455328,735859,D,1,weqt,1,B,1,JWM/,0,NA,prep-subs-subs
1_Samuel,14,1,455333,735876,N,1,wayq,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,14,18,455414,736115,N,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,14,21,455429,736155,N,1,perf,1,K,1,>TMWL/,0,NA,prep-subs-subs
1_Samuel,14,23,455438,736183,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,14,24,455440,736192,N,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,14,24,455444,736203,Q,1,impf,1,<D,1,<RB/,0,NA,prep-art-subs
1_Samuel,14,28,455465,736274,Q,1,impf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,14,30,455473,736297,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,14,30,455475,736303,Q,1,perf,0,NA,0,NA,0,NA,advb
1_Samuel,14,31,455476,736309,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,14,33,455488,736345,Q,1,impv,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,14,34,455499,736379,N,1,wayq,0,NA,1,LJLH/,0,NA,art-subs
1_Samuel,14,36,455505,736398,Q,1,impf,0,NA,0,NA,0,NA,advb
1_Samuel,14,37,455517,736435,N,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,14,38,455523,736449,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,14,45,455561,736560,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs-art-prde
1_Samuel,14,52,455581,736627,N,1,wayq,0,NA,1,KL/,0,NA,subs-subs-nmpr
1_Samuel,15,11,455631,736769,N,1,wayq,0,NA,1,KL/,0,NA,subs-art-subs
1_Samuel,15,12,455632,736775,N,1,wayq,1,B,1,BQR=/,0,NA,prep-art-subs
1_Samuel,15,16,455657,736845,Q,1,perf,0,NA,1,LJLH/,0,NA,art-subs
1_Samuel,15,28,455713,737004,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,15,30,455722,737026,Q,1,impv,0,NA,0,NA,0,NA,advb
1_Samuel,15,35,455739,737091,N,1,infc,1,<D,1,JWM/,0,NA,prep-subs-subs
1_Samuel,16,13,455822,737324,N,1,wayq,1,MN,2,JWM/|M<L/,0,NA,prep-art-subs-art-prde-conj-subs
1_Samuel,17,10,455912,737589,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs-art-prde
1_Samuel,17,16,455936,737661,N,1,wayq,0,NA,1,>RB</,1,>RB</,subs-subs
1_Samuel,17,20,455945,737692,N,1,wayq,1,B,1,BQR=/,0,NA,prep-art-subs
1_Samuel,17,29,456003,737854,Q,1,perf,0,NA,0,NA,0,NA,advb
1_Samuel,17,46,456082,738102,Q,1,impf,0,NA,1,JWM/,0,NA,art-subs-art-prde
1_Samuel,17,46,456085,738115,Q,1,weqt,0,NA,1,JWM/,0,NA,art-subs-art-prde
1_Samuel,18,2,456160,738327,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,18,9,456191,738418,N,1,wayq,1,MN,1,JWM/,0,NA,prep-art-subs-art-prde-conj-advb
1_Samuel,18,10,456192,738421,N,1,wayq,1,MN,1,MXRT/,0,NA,prep-subs
1_Samuel,18,19,456228,738544,N,1,wayq,1,B,1,<T/,0,NA,prep-subs
1_Samuel,18,21,456239,738584,Q,1,impf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,18,29,456279,738709,N,1,wayq,0,NA,1,KL/,0,NA,subs-art-subs
1_Samuel,19,2,456293,738746,Q,1,impv,1,B,1,BQR=/,0,NA,prep-art-subs
1_Samuel,19,7,456321,738846,N,1,wayq,1,K,1,>TMWL/,0,NA,prep-subs-subs
1_Samuel,19,10,456337,738897,N,1,wayq,1,B,1,LJLH/,0,NA,prep-art-subs
1_Samuel,19,11,456340,738907,N,1,infc,1,B,1,BQR=/,0,NA,prep-art-subs
1_Samuel,19,24,456415,739114,N,1,wayq,0,NA,2,KL/|KL/,0,NA,subs-art-subs-art-prde-conj-subs-art-subs
1_Samuel,20,5,456452,739221,Q,1,weqt,1,<D,1,<RB/,0,NA,prep-art-subs-art-adjv
1_Samuel,20,12,456486,739326,Q,1,impf,1,K,1,<T/,0,NA,prep-art-subs-subs-art-subs
1_Samuel,20,12,456488,739333,Q,1,impf,0,NA,0,NA,0,NA,advb
1_Samuel,20,15,456502,739383,Q,1,impf,1,<D,1,<WLM/,0,NA,prep-subs
1_Samuel,20,19,456518,739429,Q,1,perf,1,B,1,JWM/,0,NA,prep-subs-art-subs
1_Samuel,20,26,456547,739519,N,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,20,27,456552,739532,N,1,wayq,1,MN,1,MXRT/,0,NA,prep-subs-art-subs-art-adjv
1_Samuel,20,27,456555,739544,Q,1,perf,0,NA,2,TMWL/|JWM/,0,NA,advb-subs-advb-art-subs
1_Samuel,20,31,456573,739600,Q,1,impf,0,NA,1,KL/,0,NA,subs-art-subs
1_Samuel,20,34,456589,739652,N,1,perf,1,B,1,JWM/,0,NA,prep-subs-art-subs-art-adjv
1_Samuel,20,35,456592,739662,N,1,wayq,1,B,1,BQR=/,0,NA,prep-art-subs
1_Samuel,20,42,456632,739778,Q,1,impf,1,<D,1,<WLM/,0,NA,prep-subs
1_Samuel,21,6,456665,739881,Q,1,impf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,21,7,456670,739901,N,1,infc,1,B,1,JWM/,0,NA,prep-subs
1_Samuel,21,11,456692,739966,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,22,4,456727,740089,N,1,wayq,0,NA,1,KL/,0,NA,subs-subs
1_Samuel,22,8,456752,740172,Q,1,perf,1,K,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,22,13,456775,740237,Q,1,infc,1,K,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,22,15,456783,740256,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,22,18,456807,740331,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,22,22,456816,740363,Q,1,perf,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,23,14,456895,740596,N,1,wayq,0,NA,1,KL/,0,NA,subs-art-subs
1_Samuel,24,6,456993,740887,N,1,wayq,1,>XR/,0,NA,0,NA,prep-advb
1_Samuel,24,9,457007,740933,N,1,wayq,1,>XR/,0,NA,0,NA,prep-advb
1_Samuel,24,11,457020,740966,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs-art-prde
1_Samuel,24,11,457021,740972,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,24,19,457065,741102,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,24,22,457079,741149,Q,1,impf,1,>XR/,0,NA,0,NA,prep
1_Samuel,25,7,457120,741278,Q,1,perf,0,NA,1,KL/,0,NA,subs-subs
1_Samuel,25,8,457125,741292,Q,1,perf,1,<L,1,JWM/,0,NA,prep-subs-adjv
1_Samuel,25,10,457136,741321,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,25,16,457166,741412,N,1,perf,0,NA,0,NA,0,NA,advb-advb-advb-advb-subs-subs
1_Samuel,25,22,457197,741503,Q,1,impf,1,<D,1,BQR=/,0,NA,prep-art-subs
1_Samuel,25,28,457236,741618,Q,1,impf,1,MN,1,JWM/,0,NA,prep-subs
1_Samuel,25,32,457254,741678,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs-art-prde
1_Samuel,25,33,457258,741688,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs-art-prde
1_Samuel,25,37,457285,741761,N,1,wayq,1,B,1,BQR=/,0,NA,prep-art-subs
1_Samuel,25,38,457290,741780,N,1,wayq,1,K,1,<FRH=/,1,<FRH=/,prep-subs-art-subs
1_Samuel,26,7,457353,741982,N,1,wayq,0,NA,0,NA,0,NA,advb
1_Samuel,26,8,457359,742004,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,26,19,457430,742205,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,26,21,457445,742243,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs-art-prde
1_Samuel,26,23,457454,742270,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,27,1,457469,742320,Q,1,impf,0,NA,1,JWM/,1,>XD/,subs-subs
1_Samuel,27,6,457488,742390,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,27,6,457489,742396,N,1,perf,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,27,10,457503,742440,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
1_Samuel,28,1,457518,742481,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,28,2,457528,742517,Q,1,impf,0,NA,1,KL/,0,NA,subs-art-subs
1_Samuel,28,8,457552,742599,N,1,wayq,0,NA,0,NA,0,NA,advb
1_Samuel,28,18,457615,742789,N,1,perf,0,NA,1,JWM/,0,NA,art-subs-art-prde
1_Samuel,28,20,457623,742822,N,1,perf,0,NA,2,KL/|KL/,0,NA,subs-art-subs-conj-subs-art-subs
1_Samuel,28,25,457654,742912,N,1,wayq,1,B,1,LJLH/,0,NA,prep-art-subs-art-prde
1_Samuel,29,3,457664,742949,Q,1,perf,0,NA,2,JWM/|CNH/,0,NA,advb-subs-conj-advb-subs
1_Samuel,29,3,457665,742955,Q,2,perf,1,MN,1,JWM/,0,NA,prep-subs
1_Samuel,29,3,457665,742957,Q,2,perf,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,29,6,457688,743033,Q,2,perf,1,MN,1,JWM/,0,NA,prep-subs
1_Samuel,29,6,457688,743036,Q,2,perf,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,29,8,457697,743063,Q,2,perf,1,MN,1,JWM/,0,NA,prep-subs
1_Samuel,29,8,457697,743067,Q,2,perf,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,29,10,457708,743095,Q,1,impv,1,B,1,BQR=/,0,NA,prep-art-subs
1_Samuel,29,10,457711,743103,Q,1,weqt,1,B,1,BQR=/,0,NA,prep-art-subs
1_Samuel,29,11,457714,743113,N,1,wayq,1,B,1,BQR=/,0,NA,prep-art-subs
1_Samuel,30,1,457719,743125,N,1,infc,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
1_Samuel,30,12,457771,743282,N,1,perf,0,NA,2,CLC/|CLC/,2,CLC/|CLC/,subs-subs-conj-subs-subs
1_Samuel,30,13,457779,743303,N,1,perf,0,NA,1,JWM/,1,CLC/,art-subs-subs
1_Samuel,30,17,457797,743355,N,1,wayq,3,MN|<D|L,2,NCP/|<RB/,0,NA,prep-art-subs-conj-prep-art-subs-prep-subs
1_Samuel,30,25,457842,743491,N,1,wayq,1,MN,2,JWM/|M<L/,0,NA,prep-art-subs-art-prde-conj-subs
1_Samuel,30,25,457843,743495,N,1,wayq,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,31,6,457885,743630,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
1_Samuel,31,8,457895,743660,N,1,wayq,1,MN,1,MXRT/,0,NA,prep-subs
1_Samuel,31,12,457909,743703,N,1,wayq,0,NA,1,KL/,0,NA,subs-art-subs
1_Samuel,31,13,457915,743723,N,1,wayq,0,NA,1,CB</,1,CB</,subs-subs
2_Samuel,1,1,457916,743726,N,1,wayq,1,>XR/,1,MWT/,0,NA,prep-subs-nmpr
2_Samuel,1,1,457919,743736,N,1,wayq,0,NA,1,JWM/,1,CNJM/,subs-subs
2_Samuel,1,2,457920,743739,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-adjv
2_Samuel,1,12,457978,743901,N,1,wayq,1,<D,1,<RB/,0,NA,prep-art-subs
2_Samuel,2,1,458035,744059,N,1,wayq,1,>XR/,0,NA,0,NA,prep-advb
2_Samuel,2,10,458076,744175,N,1,perf,0,NA,1,CNJM/,1,CNJM/,subs-subs
2_Samuel,2,17,458098,744249,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
2_Samuel,2,26,458144,744387,Q,1,impf,1,L,1,NYX/,0,NA,prep-subs
2_Samuel,2,26,458146,744396,Q,1,impf,1,B,1,>XRWN/,0,NA,prep-art-subs
2_Samuel,2,26,458147,744398,Q,1,impf,1,<D,0,NA,0,NA,prep-inrg
2_Samuel,2,27,458152,744412,Q,2,perf,0,NA,0,NA,0,NA,advb
2_Samuel,2,27,458152,744413,Q,2,perf,1,MN,1,BQR=/,0,NA,prep-art-subs
2_Samuel,2,29,458159,744439,N,1,perf,0,NA,1,KL/,0,NA,subs-art-subs-art-prde
2_Samuel,2,32,458171,744476,N,1,wayq,0,NA,1,KL/,0,NA,subs-art-subs
2_Samuel,3,8,458197,744559,Q,1,impf,0,NA,1,JWM/,0,NA,art-subs
2_Samuel,3,8,458199,744571,N,1,wayq,0,NA,1,JWM/,0,NA,art-subs
2_Samuel,3,17,458240,744683,Q,1,perf,0,NA,0,NA,0,NA,advb-advb-advb-advb
2_Samuel,3,28,458297,744861,N,1,wayq,1,MN,1,>XR/,0,NA,prep-subs-advb
2_Samuel,3,35,458326,744955,N,1,infc,1,B,1,<WD/,0,NA,prep-subs-art-subs
2_Samuel,3,37,458337,744987,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
2_Samuel,3,38,458342,745004,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs-art-prde
2_Samuel,4,3,458357,745056,N,1,wayq,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
2_Samuel,4,7,458382,745124,N,1,wayq,0,NA,1,KL/,0,NA,subs-art-subs
2_Samuel,4,8,458387,745143,N,1,wayq,0,NA,1,JWM/,0,NA,art-subs-art-prde
2_Samuel,5,2,458415,745226,Q,1,perf,0,NA,0,NA,0,NA,advb-advb-advb-advb
2_Samuel,5,4,458427,745268,N,1,perf,0,NA,1,>RB</,1,>RB</,subs-subs
2_Samuel,5,5,458428,745273,N,1,perf,0,NA,2,CB</|CC/,2,CB</|CC/,subs-subs-conj-subs-subs
2_Samuel,5,5,458429,745277,N,1,perf,0,NA,2,CLC/|CLC/,2,CLC/|CLC/,subs-conj-subs-subs
2_Samuel,5,8,458439,745307,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
2_Samuel,5,24,458496,745485,Q,1,impf,0,NA,0,NA,0,NA,advb
2_Samuel,5,24,458497,745488,Q,1,perf,0,NA,0,NA,0,NA,advb
2_Samuel,6,8,458527,745596,N,1,wayq,1,<D,1,JWM/,0,NA,prep-art-subs-art-prde
2_Samuel,6,9,458528,745601,N,1,wayq,1,B,1,JWM/,0,NA,prep-art-subs-art-prde
2_Samuel,6,11,458534,745624,N,1,wayq,0,NA,1,CLC/,1,CLC/,subs-subs
2_Samuel,6,20,458569,745740,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
2_Samuel,6,20,458570,745744,Q,1,perf,0,NA,1,JWM/,0,NA,art-subs
2_Samuel,6,23,458583,745783,N,1,perf,1,<D,1,JWM/,0,NA,prep-subs-subs
2_Samuel,7,4,458596,745823,N,1,wayq,1,B,1,LJLH/,0,NA,prep-art-subs-art-prde
2_Samuel,7,6,458604,745846,Q,1,perf,3,L|MN|<D,2,JWM/|JWM/,0,NA,prep-prep-subs-conj-prep-art-subs-art-prde
2_Samuel,7,13,458642,745964,Q,1,weqt,1,<D,1,<WLM/,0,NA,prep-subs
2_Samuel,7,16,458650,745993,Q,1,weqt,1,<D,1,<WLM/,0,NA,prep-subs
2_Samuel,7,16,458651,745998,Q,1,impf,1,<D,1,<WLM/,0,NA,prep-subs
2_Samuel,7,24,458683,746095,N,1,wayq,1,<D,1,<WLM/,0,NA,prep-subs
2_Samuel,7,25,458688,746110,Q,1,impv,1,<D,1,<WLM/,0,NA,prep-subs
2_Samuel,7,26,458692,746118,Q,1,impf,1,<D,1,<WLM/,0,NA,prep-subs
2_Samuel,7,29,458710,746164,Q,1,infc,1,L,1,<WLM/,0,NA,prep-subs
2_Samuel,7,29,458713,746174,Q,1,impf,1,L,1,<WLM/,0,NA,prep-subs
2_Samuel,8,1,458714,746177,N,1,wayq,1,>XR/,0,NA,0,NA,prep-advb
2_Samuel,9,7,458807,746483,Q,1,impf,0,NA,0,NA,0,NA,advb
2_Samuel,9,10,458821,746524,Q,1,impf,0,NA,0,NA,0,NA,advb
2_Samuel,10,1,458833,746571,N,1,wayq,1,>XR/,0,NA,0,NA,prep-advb
2_Samuel,11,1,458924,746851,N,1,wayq,2,L|L,1,TCWBH/,0,NA,prep-subs-art-subs-prep-subs
2_Samuel,11,2,458930,746870,N,1,wayq,1,L,1,<T/,0,NA,prep-subs-art-subs
